grape_Sauvignon Blanc,grape_Pinot Gris,wine_type,flavor_score_red_fruit,flavor_score_spices,grape_Pinot Noir,flavor_score_citrus_fruit,grape_Petite Sirah,grape_Mourvedre,taste_acidity,flavor_score_black_fruit,grape_Petit Verdot,flavor_score_tropical_fruit,grape_Cabernet Sauvignon,grape_Merlot,grape_Gewürztraminer,grape_Carménère,flavor_score_earth,flavor_score_vegetal,taste_tannin,flavor_score_non_oak,taste_intensity,taste_sweetness,natural_wine,ratings_average,wine_name,grape_Chardonnay,flavor_score_microbio,grape_Shiraz/Syrah,flavor_score_oak,grape_Grenache,grape_Malbec,grape_Sémillon,flavor_score_dried_fruit,vintage,flavor_score_tree_fruit,flavor_score_floral,wine_style,ratings_count,grape_Cabernet Franc,winery_name,taste_fizziness,grape_Zinfandel
,,Old Vine Zinfandel,0.0784452296819788,0.07756183745583038,,0.00265017667844523,,,1.7270397,0.07685512367491167,,0.00035335689045936394,,,,,0.21537102473498232,0.005830388692579506,2.429116,0.21925795053003533,4.856415,2.6212962,False,3.9,Predator Old Vine Zinfandel 2014,,0.02597173144876325,,0.27208480565371024,,,,0.019787985865724382,2014,0.0024734982332155478,0.0033568904593639574,Californian Zinfandel,2034,,Predator,,1
,,Old Vines Zinfandel,0.17985611510791366,0.14228617106314947,,0.0015987210231814548,,,1.8770345,0.16866506794564348,,,,,,,0.08872901678657075,0.007194244604316547,2.3959715,0.14068745003996802,4.6643276,2.613214,False,3.8,Cline Old Vines Zinfandel 2017,,0.013589128697042365,,0.21502797761790568,,,,0.03597122302158273,2017,0.0031974420463629096,0.0031974420463629096,Californian Zinfandel,2032,,Cline,,1
,,Proprietary Red,0.14562002275312855,0.12571103526734925,,0.002844141069397042,,,3.801436,0.18657565415244595,,0.0005688282138794084,1,1,,,0.10409556313993173,0.009670079635949944,3.3412828,0.13708759954493743,4.7641473,1.6219401,False,4.2,Paraduxx Proprietary Red 2014,,0.020477815699658702,1,0.23890784982935154,,,,0.013651877133105802,2014,0.006257110352673493,0.008532423208191127,Californian Red Blend,2030,,Paraduxx,,1
,,Cabernet Sauvignon Lot 1,0.150093808630394,0.1350844277673546,,0.004377736085053158,,,2.858976,0.21200750469043153,,0.0006253908692933083,1,,,,0.07254534083802376,0.004377736085053158,3.011281,0.14196372732958099,4.596515,2.0806963,False,4,Bonanza Cabernet Sauvignon Lot 1 2016,,0.013758599124452783,,0.22326454033771106,,,,0.028767979987492184,2016,0.00375234521575985,0.009380863039399626,Californian Cabernet Sauvignon,2028,,Bonanza,,
,,Cabernet Sauvignon,0.08893280632411067,0.11363636363636363,,0.005928853754940711,,,3.4280238,0.22529644268774704,,0.003458498023715415,1,,,,0.125,0.007411067193675889,3.4328363,0.12302371541501976,4.814954,1.5320703,False,3.9,Napa Cellars Cabernet Sauvignon 2013,,0.0266798418972332,,0.26235177865612647,,,,0.004940711462450593,2013,0.0029644268774703555,0.010375494071146246,Napa Valley Cabernet Sauvignon,2028,,Napa Cellars,,
,,Cabernet Sauvignon,0.10000630159430336,0.1365555485537841,,0.00277270149347785,,,3.3302217,0.17480622597517173,,0.000882223202470225,1,,,,0.10895456550507278,0.00579746675909005,3.198976,0.15640557060936416,4.7960443,1.8992704,False,4.5,Caymus Cabernet Sauvignon 2009,,0.030247652656122,,0.2511815489318798,,,,0.02186653223265486,2009,0.0034658768668473124,0.0070577856197618,Napa Valley Cabernet Sauvignon,2028,,Caymus,,
,,Cabernet Sauvignon,0.15009469696969696,0.10227272727272728,,0.000946969696969697,,,3.058337,0.18986742424242425,,0.000946969696969697,1,,,,0.09706439393939394,0.007102272727272727,3.3683448,0.14820075757575757,4.7977,1.53732,False,4,True Myth Cabernet Sauvignon 2014,,0.023200757575757576,,0.2585227272727273,,,,0.01231060606060606,2014,0.003787878787878788,0.005681818181818182,Californian Cabernet Sauvignon,2028,,True Myth,,
,,White (Winemaker's Blend),0.018626929217668974,0.11282597126130921,,0.05694518360830229,,,2.1546226,0.021287919105907396,,0.04204364023416711,,,,,0.11495476317189994,0.017030335284725917,,0.13624268227780734,3.9575012,3.0021312,False,3.4,Apothic White (Winemaker's Blend) 2011,1,0.07557211282597126,,0.20383182543906334,,,1,0.004257583821181479,2011,0.1836083022884513,0.012772751463544438,Californian White Blend,2023,,Apothic,,
,,Napa Valley Cabernet Sauvignon,0.11824153612935827,0.11874684183931278,,0.006568974229408792,,,3.379528,0.18544719555330974,,0.0022738756947953513,1,,,,0.11445174330469934,0.012379989893885801,3.2751596,0.13870641738251643,4.7294874,1.6190524,False,4.2,Duckhorn Napa Valley Cabernet Sauvignon 2011,,0.02450732693279434,,0.2483577564426478,,,,0.01616978271854472,2011,0.006316321374431531,0.007832238504295099,Napa Valley Cabernet Sauvignon,2022,,Duckhorn,,
,,Director's Cut Cabernet Sauvignon,0.1334002006018054,0.12938816449348045,,0.0025075225677031092,,,3.3372428,0.18455366098294884,1,0.0010030090270812437,1,1,,1,0.11033099297893681,0.006519558676028084,3.430954,0.15095285857572718,4.7767825,1.5360916,False,4,Francis Ford Coppola Winery Director's Cut Cabernet Sauvignon 2016,,0.022066198595787363,,0.24072216649949849,,1,,0.015045135406218655,2016,0.0015045135406218655,0.0020060180541624875,Californian Bordeaux Blend,2022,1,Francis Ford Coppola Winery,,
,,Cabernet Sauvignon,0.16365873666940114,0.11074651353568499,,0.004511894995898278,,,3.030754,0.15381460213289583,,0.00041017227235438887,1,,,,0.09844134536505332,0.0036915504511894994,3.3958979,0.13453650533223954,4.830825,1.683189,False,3.8,Cannonball Cabernet Sauvignon 2012,,0.02502050861361772,,0.28137817883511074,,,,0.01435602953240361,2012,0.004511894995898278,0.004922067268252666,Californian Cabernet Sauvignon,2021,,Cannonball,,
,,Cabernet Sauvignon,0.12537091988130564,0.10905044510385757,,0.011869436201780416,,,3.0414596,0.20919881305637983,,0.001483679525222552,1,,,,0.08531157270029674,0.008160237388724036,3.227654,0.11646884272997032,4.801151,1.5510472,False,3.8,Slow Press Cabernet Sauvignon 2016,,0.024480712166172106,,0.28338278931750743,,,,0.011869436201780416,2016,0.00741839762611276,0.005934718100890208,Californian Cabernet Sauvignon,2020,,Slow Press,,
,,Knights Valley Cabernet Sauvignon,0.11785035424226716,0.11802315534819423,,0.0012096077414895455,,,3.0263636,0.21202695697252463,,0.0008640055296353896,1,,,,0.10851909452220494,0.01157767409711422,3.4399838,0.1363400725764645,4.838688,1.6474847,False,3.8,Beringer Knights Valley Cabernet Sauvignon 2011,,0.02436495593571799,,0.23932953170900292,,,,0.019526524969759807,2011,0.003283221012614481,0.007084845343010195,Californian Cabernet Sauvignon,2020,,Beringer,,
,,The Investor Red,0.11601027397260275,0.10188356164383562,,0.0008561643835616438,,,3.7986565,0.1909246575342466,,,1,1,,,0.1583904109589041,0.007277397260273972,3.3900619,0.1446917808219178,4.797286,1.5345832,False,4.2,Stags' Leap The Investor Red 2013,,0.019691780821917807,1,0.2341609589041096,,,,0.013270547945205479,2013,0.003852739726027397,0.00898972602739726,Californian Red Blend,2019,,Stags' Leap,,1
,,Monterey Pinot Noir,0.2519893899204244,0.07957559681697612,1,0.02564102564102564,,,3.4582026,0.09593280282935455,,0.003094606542882405,,,,,0.13395225464190982,0.020778072502210435,2.0644624,0.09328028293545534,2.943376,1.5233536,False,3.9,La Crema Monterey Pinot Noir 2017,,0.07206012378426171,,0.17727674624226347,,,,0.014588859416445624,2017,0.019451812555260833,0.01237842617152962,Californian Pinot Noir,2019,,La Crema,,
,,Pinot Noir,0.36027397260273974,0.11095890410958904,1,0.005479452054794521,,,3.4380627,0.09041095890410959,,0.0027397260273972603,,,,,0.057534246575342465,0.009589041095890411,2.0349803,0.11095890410958904,2.9542859,1.6979795,False,3.5,Mirassou Pinot Noir 2013,,0.04726027397260274,,0.1821917808219178,,,,0.010273972602739725,2013,0.008904109589041096,0.003424657534246575,Californian Pinot Noir,2019,,Mirassou,,
,,Vintner's Collection Cabernet Sauvignon,0.15092436974789916,0.13142857142857142,,0.006386554621848739,,,3.0322504,0.18924369747899158,,0.004705882352941176,1,,,,0.07394957983193277,0.010084033613445379,3.3676715,0.1442016806722689,4.791486,1.654165,False,3.8,Sterling Vineyards Vintner's Collection Cabernet Sauvignon 2017,,0.024873949579831932,,0.2450420168067227,,,,0.008067226890756302,2017,0.005378151260504202,0.005714285714285714,Californian Cabernet Sauvignon,2019,,Sterling Vineyards,,
,,Chardonnay,0.001771231471986576,0.06227276964668593,,0.0476368043255337,,,2.693683,0.0013051179267269508,,0.03989931947422392,,,,,0.03178894378670644,0.044933345763027877,,0.07709518038594201,4.8963346,2.403962,False,4.4,Rombauer Vineyards Chardonnay 2017,1,0.279854572573879,,0.33177962151580126,,,,0.0022373450172462014,2017,0.07299338118765732,0.006432366924582828,Napa Valley Chardonnay,2013,,Rombauer Vineyards,,
,,Cabernet Sauvignon,0.17815049864007254,0.10652765185856754,,0.006346328195829556,,,3.0850344,0.17452402538531278,,0.004533091568449683,1,,,,0.08386219401631913,0.008159564823209429,3.2922552,0.128739800543971,4.828738,1.4638734,False,3.7,The Dreaming Tree Cabernet Sauvignon 2014,,0.034904805077062555,,0.25294650951949227,,,,0.011786038077969175,2014,0.005439709882139619,0.004079782411604714,Californian Cabernet Sauvignon,2012,,The Dreaming Tree,,
,,Cabernet Sauvignon,0.17815049864007254,0.10652765185856754,,0.006346328195829556,,,3.0850344,0.17452402538531278,,0.004533091568449683,1,,,,0.08386219401631913,0.008159564823209429,3.2922552,0.128739800543971,4.828738,1.4638734,False,3.7,The Dreaming Tree Cabernet Sauvignon 2011,,0.034904805077062555,,0.25294650951949227,,,,0.011786038077969175,2011,0.005439709882139619,0.004079782411604714,Californian Cabernet Sauvignon,2011,,The Dreaming Tree,,
,,Red Blend,0.1423290203327172,0.12199630314232902,,0.0018484288354898336,,,3.7465367,0.17190388170055454,,0.0036968576709796672,1,1,,,0.1645101663585952,0.005545286506469501,3.4324546,0.10905730129390019,4.7103806,2.0751514,False,3.6,Game of Thrones Red Blend 2016,,0.03512014787430684,1,0.19963031423290203,,,,0.029574861367837338,2016,0.0073937153419593345,0.0073937153419593345,Californian Red Blend,2010,,Game of Thrones,,1
,,Cabernet Sauvignon,0.14756756756756756,0.10108108108108108,,0.004324324324324324,,,3.0181217,0.18,,0.0005405405405405405,1,,,,0.12054054054054054,0.01027027027027027,3.3192644,0.13891891891891892,4.825945,1.5047075,False,3.9,Joseph Carr Cabernet Sauvignon 2014,,0.03135135135135135,,0.23621621621621622,,,,0.017297297297297298,2014,0.005945945945945946,0.005945945945945946,Californian Cabernet Sauvignon,2008,,Joseph Carr,,
,,Cuttings Cabernet Sauvignon,0.11321605773567885,0.11862877762742445,,0.004961659900766802,,,3.8207965,0.20072169598556608,,,1,1,,,0.13306269733874607,0.008119079837618403,3.3749807,0.14298601714027967,4.8104787,1.6406256,False,4.3,The Prisoner Cuttings Cabernet Sauvignon 2016,,0.02029769959404601,1,0.2336490753270185,,,,0.017591339648173207,2016,0.0022552999548940008,0.0045105999097880016,Californian Red Blend,2008,,The Prisoner,,1
,,Red Blend,0.1592356687898089,0.08280254777070063,,0.0031847133757961785,,,3.7747607,0.22611464968152867,,,1,1,,,0.10031847133757962,0.0031847133757961785,3.2140405,0.1321656050955414,4.8484483,1.5650917,False,3.8,Ghost Pines Red Blend 2013,,0.01592356687898089,1,0.24681528662420382,,,,0.025477707006369428,2013,0.0015923566878980893,0.0031847133757961785,Californian Red Blend,2008,,Ghost Pines,,1
,,Vintner's Reserve Chardonnay,0.002970070824765821,0.07653644048435002,,0.07173863376742061,,,3.1063478,0.0013708019191226869,,0.09275759652730181,,,,,0.044094128398446425,0.032099611606122916,,0.09161526159469957,4.790309,2.8146105,False,3.8,Kendall-Jackson Vintner's Reserve Chardonnay 2012,1,0.19899474525931002,,0.28421293123143704,,,,0.002170436371944254,2012,0.09721270276445054,0.0042266392506282845,Californian Chardonnay,2006,,Kendall-Jackson,,
,,Freakshow Cabernet Sauvignon,0.1263007840342124,0.11660727013542409,,0.0019957234497505346,,,3.0438898,0.17191732002851035,,0.0011404133998574484,1,,,,0.13071988595866002,0.007270135424091233,3.4421985,0.1525302922309337,4.8654165,1.660775,False,4,Michael David Winery Freakshow Cabernet Sauvignon 2015,,0.021097647897362792,,0.2459016393442623,,,,0.01639344262295082,2015,0.002851033499643621,0.005274411974340698,Californian Cabernet Sauvignon,2002,,Michael David Winery,,
,,Cabernet Sauvignon,0.18333333333333332,0.06754385964912281,,0.002631578947368421,,,3.0244324,0.2719298245614035,,,1,,,,0.11578947368421053,0.007894736842105263,3.417337,0.07894736842105263,4.7203813,1.5942758,False,3.6,Line 39 Cabernet Sauvignon 2017,,0.02368421052631579,,0.22631578947368422,,,,0.012280701754385965,2017,0.007017543859649123,0.002631578947368421,Californian Cabernet Sauvignon,2001,,Line 39,,
,,Cabernet Sauvignon,0.10762229806598407,0.11217292377701935,,0.0031854379977246873,,,3.4102747,0.19681456200227532,,0.0006825938566552901,1,,,,0.13242320819112627,0.008418657565415245,3.3448548,0.1353811149032992,4.821145,1.6321199,False,4.2,Faust Cabernet Sauvignon 2011,,0.024800910125142208,,0.2534698521046644,,,,0.013651877133105802,2011,0.0031854379977246873,0.008191126279863481,Napa Valley Cabernet Sauvignon,2001,,Faust,,
,,Zinfandel,0.16941529235382308,0.14842578710644677,,0.01199400299850075,,,1.8338673,0.17091454272863568,,0.005997001499250375,,,,,0.05997001499250375,0.014992503748125937,2.439625,0.1469265367316342,4.681239,2.622149,False,3.6,Robert Mondavi Private Selection Zinfandel 2013,,0.022488755622188907,,0.20539730134932535,,,,0.02848575712143928,2013,0.0074962518740629685,0.0074962518740629685,Californian Zinfandel,1998,,Robert Mondavi Private Selection,,1
,,Old Vine Zinfandel,0.11541119557705598,0.1437456807187284,,0.0038009675190048375,,,1.7664931,0.16240497581202487,,0.00138217000691085,,,,,0.14270905321354527,0.010711817553559088,2.5279331,0.14547339322736696,4.873717,2.6826608,False,4,Klinker Brick Old Vine Zinfandel 2014,,0.01520387007601935,,0.21665514858327575,,,,0.028334485141672427,2014,0.0038009675190048375,0.010366275051831375,Californian Zinfandel,1997,,Klinker Brick,,1
,,Pinot Noir,0.270873786407767,0.10194174757281553,1,0.009223300970873786,,,3.4501278,0.07864077669902912,,0.0014563106796116505,,,,,0.13932038834951457,0.01116504854368932,2.0671055,0.13106796116504854,2.910245,1.4847196,False,3.9,Decoy Pinot Noir 2014,,0.03155339805825243,,0.2029126213592233,,,,0.010194174757281554,2014,0.0033980582524271844,0.00825242718446602,Californian Pinot Noir,1996,,Decoy,,
,,Knights Valley Cabernet Sauvignon,0.11,0.10125,,0.005625,,,2.962657,0.2,,0.00125,1,,,,0.138125,0.00625,3.3956919,0.135,4.8205295,1.5200515,False,4.3,Freemark Abbey Knights Valley Cabernet Sauvignon 2014,,0.025625,,0.255,,,,0.014375,2014,0.00375,0.00375,Californian Cabernet Sauvignon,1996,,Freemark Abbey,,
,,Earthquake Cabernet Sauvignon,0.1246177370030581,0.11467889908256881,,0.0034403669724770644,,,3.0082192,0.17507645259938837,,0.0030581039755351682,1,,,,0.14220183486238533,0.007262996941896025,3.3977942,0.14831804281345565,4.881241,1.7193509,False,4.1,Michael David Winery Earthquake Cabernet Sauvignon 2015,,0.017966360856269112,,0.22515290519877676,,,,0.028287461773700305,2015,0.0022935779816513763,0.00764525993883792,Californian Cabernet Sauvignon,1995,,Michael David Winery,,
,,Zinfandel,0.2099056603773585,0.1721698113207547,,0.009433962264150943,,,1.8111479,0.13679245283018868,,0.007075471698113208,,,,,0.06367924528301887,0.007075471698113208,2.5346813,0.10613207547169812,4.623291,2.7457454,False,4,Fetzer Zinfandel 2016,,0.04716981132075472,,0.18632075471698112,,,,0.04245283018867924,2016,0.007075471698113208,0.0047169811320754715,Californian Zinfandel,1992,,Fetzer,,1
,,Merlot,0.11731044349070101,0.0944206008583691,,0.005722460658082976,,,1.635157,0.2753934191702432,,0.002145922746781116,,1,,,0.06509298998569385,0.010014306151645207,2.044647,0.10014306151645208,3.9322426,2.095542,False,3.5,Barefoot Merlot 2016,,0.04363376251788269,,0.2510729613733906,,,,0.027896995708154508,2016,0.005007153075822604,0.002145922746781116,Californian Merlot,1991,,Barefoot,,
,,Cabernet Sauvignon,0.14135864135864135,0.1038961038961039,,0.004745254745254745,,,3.0261574,0.1893106893106893,,0.00024975024975024975,1,,,,0.13411588411588413,0.00924075924075924,3.251597,0.12637362637362637,4.758405,1.4192977,False,4.3,Jordan Cabernet Sauvignon 2015,,0.023226773226773228,,0.24175824175824176,,,,0.00924075924075924,2015,0.005744255744255744,0.01073926073926074,Californian Cabernet Sauvignon,1986,,Jordan,,
,,Dark Red Blend,0.11812443642921551,0.12894499549143373,,0.0036068530207394047,,,3.8967366,0.1388638412984671,,0.0009017132551848512,1,1,,,0.12714156898106402,0.0018034265103697023,3.4754353,0.17944093778178538,4.9057345,1.8518836,False,3.8,Ravage Dark Red Blend 2014,,0.019837691614066726,1,0.2569882777276826,,,,0.017132551848512173,2014,0.0018034265103697023,0.005410279531109108,Californian Red Blend,1983,,Ravage,,1
,,Moscato,0.05354330708661417,0.02204724409448819,,0.16850393700787403,,,,0.02204724409448819,,0.05196850393700787,,,,,0.10866141732283464,0.015748031496062992,,0.014173228346456693,,,False,3.8,Barefoot Moscato 2010,,0.05511811023622047,,0.028346456692913385,,,,0.004724409448818898,2010,0.41732283464566927,0.03779527559055118,,1983,,Barefoot,,
,,Old Vine Zinfandel,0.11541119557705598,0.1437456807187284,,0.0038009675190048375,,,1.7664931,0.16240497581202487,,0.00138217000691085,,,,,0.14270905321354527,0.010711817553559088,2.5279331,0.14547339322736696,4.873717,2.6826608,False,4,Klinker Brick Old Vine Zinfandel 2015,,0.01520387007601935,,0.21665514858327575,,,,0.028334485141672427,2015,0.0038009675190048375,0.010366275051831375,Californian Zinfandel,1982,,Klinker Brick,,1
,,Malbec,0.09793103448275862,0.1489655172413793,,0.005517241379310344,,,2.5561998,0.2496551724137931,,,,,,,0.04,0.002758620689655172,2.3420117,0.16413793103448276,3.9755774,2.067375,False,3.6,Barefoot Malbec 2014,,0.034482758620689655,,0.22344827586206897,,1,,0.015172413793103448,2014,0.004137931034482759,0.013793103448275862,Californian Malbec,1981,,Barefoot,,
,,Southern Hills Cabernet Sauvignon,0.18345746765974127,0.10505684045472363,,0.003920031360250882,,,3.0107098,0.21011368090944726,,0.001960015680125441,1,,,,0.08741669933359467,0.007448059584476676,3.3980322,0.12818502548020383,4.8000493,1.6012377,False,3.8,Wente Southern Hills Cabernet Sauvignon 2014,,0.022344178753430026,,0.22422579380635044,,,,0.01724813798510388,2014,0.005096040768326146,0.0035280282242257936,Californian Cabernet Sauvignon,1981,,Wente,,
,,Allomi Cabernet Sauvignon,0.13505484460694697,0.1090036563071298,,0.002970749542961609,,,3.403457,0.22394881170018283,,0.0011425959780621572,1,,,,0.10054844606946983,0.007084095063985375,3.3419304,0.12979890310786105,4.774767,1.6953957,False,4,The Hess Collection Allomi Cabernet Sauvignon 2012,,0.027193784277879343,,0.23857404021937842,,,,0.014396709323583182,2012,0.002742230347349177,0.007541133455210238,Napa Valley Cabernet Sauvignon,1976,,The Hess Collection,,
,,Cabernet Sauvignon,0.2037037037037037,0.05555555555555555,,0.018518518518518517,,,3.2190893,0.25925925925925924,,0.009259259259259259,1,,,,0.12962962962962962,,3.6171281,0.06481481481481481,4.5528545,1.9772677,False,3.1,Three Wishes Cabernet Sauvignon,,0.037037037037037035,,0.1574074074074074,,,,0.027777777777777776,N.V.,0.037037037037037035,,Californian Cabernet Sauvignon,1975,,Three Wishes,,
,,Zinfandel,0.1906779661016949,0.15254237288135594,,0.00423728813559322,,,1.7523954,0.13771186440677965,,0.00423728813559322,,,,,0.06567796610169492,0.00847457627118644,2.5071337,0.1461864406779661,4.6928763,2.9265788,False,3.9,Barefoot Zinfandel 2016,,0.036016949152542374,,0.2055084745762712,,,,0.038135593220338986,2016,0.006355932203389831,0.00423728813559322,Californian Zinfandel,1972,,Barefoot,,1
,,Vintner's Reserve Cabernet Sauvignon,0.12510974539069358,0.10798946444249341,,0.005706760316066725,,,3.0762775,0.2115891132572432,,0.001755926251097454,1,,,,0.1009657594381036,0.006584723441615452,3.3892732,0.14749780509218613,4.792615,1.6132419,False,3.8,Kendall-Jackson Vintner's Reserve Cabernet Sauvignon 2013,,0.02633889376646181,,0.24582967515364354,,,,0.014486391571553995,2013,0.0030728709394205445,0.0030728709394205445,Californian Cabernet Sauvignon,1970,,Kendall-Jackson,,
,,Red Blend (Aged in Bourbon Barrels),0.06126882966396292,0.18786210892236385,,0.0013035921205098494,,,3.8423982,0.0757531865585168,,0.00028968713789107763,1,1,,,0.08907879490150637,0.0027520278099652374,3.3717782,0.2272595596755504,4.9444466,2.3882802,False,4.1,Cooper & Thief Red Blend (Aged in Bourbon Barrels) 2017,,0.03056199304750869,1,0.2915701042873696,,,,0.028679026651216685,2017,0.0017381228273464658,0.0018829663962920047,Californian Red Blend,1965,,Cooper & Thief,,1
,,Cabernet Sauvignon,0.14544025157232704,0.06525157232704402,,0.0023584905660377358,,,3.0263615,0.18946540880503146,,0.0007861635220125787,1,,,,0.14072327044025157,0.007075471698113208,3.334312,0.15566037735849056,4.7428136,1.463995,False,3.8,Olema Cabernet Sauvignon 2016,,0.03459119496855346,,0.24842767295597484,,,,0.006289308176100629,2016,0.0023584905660377358,0.0015723270440251573,Californian Cabernet Sauvignon,1965,,Olema,,
,,Zinfandel,0.125,0.1640625,,0.013888888888888888,,,1.8480003,0.2170138888888889,,0.003472222222222222,,,,,0.0642361111111111,0.011284722222222222,2.5159163,0.13368055555555555,4.6741877,2.7018938,False,3.7,Woodbridge by Robert Mondavi Zinfandel 2015,,0.025173611111111112,,0.19270833333333334,,,,0.035590277777777776,2015,0.006944444444444444,0.006944444444444444,Californian Zinfandel,1963,,Woodbridge by Robert Mondavi,,1
,,Cabernet Sauvignon,,,,,,,,,,,1,,,,,,,,,,False,3.7,Mina Mesa Cabernet Sauvignon 2017,,,,,,,,,2017,,,Californian Cabernet Sauvignon,1955,,Mina Mesa,,
,,Pinot Noir,0.270873786407767,0.10194174757281553,1,0.009223300970873786,,,3.4501278,0.07864077669902912,,0.0014563106796116505,,,,,0.13932038834951457,0.01116504854368932,2.0671055,0.13106796116504854,2.910245,1.4847196,False,3.9,Decoy Pinot Noir 2015,,0.03155339805825243,,0.2029126213592233,,,,0.010194174757281554,2015,0.0033980582524271844,0.00825242718446602,Californian Pinot Noir,1954,,Decoy,,
,,Red Blend,0.14234777838727372,0.13288535381239716,,0.0050740537575425125,,,3.8392146,0.16840373011519474,,0.0021941854086670325,1,1,,,0.08310477235326386,0.0061711464618760285,3.3075361,0.15112452002194185,4.8652515,2.0580385,False,3.7,Conundrum Red Blend 2011,,0.027838727372462974,1,0.24314317059791551,,,,0.02303894679100384,2011,0.00575973669775096,0.00891387822270982,Californian Red Blend,1953,,Conundrum,,1
,,Cabernet Sauvignon,0.13475609756097562,0.11158536585365854,,0.003658536585365854,,,3.4122782,0.18902439024390244,,0.0009146341463414635,1,,,,0.11707317073170732,0.00975609756097561,3.227567,0.1323170731707317,4.7597423,1.5388361,False,4.3,Frank Family Cabernet Sauvignon 2016,,0.024390243902439025,,0.2503048780487805,,,,0.013414634146341463,2016,0.0039634146341463415,0.008841463414634146,Napa Valley Cabernet Sauvignon,1951,,Frank Family,,
,,Zinfandel,0.1646586345381526,0.14216867469879518,,0.00321285140562249,,,1.7655787,0.1823293172690763,,0.0008032128514056225,,,,,0.0891566265060241,0.00642570281124498,2.5103884,0.13654618473895583,4.846658,2.7374806,False,3.9,Ghost Pines Zinfandel 2014,,0.018473895582329317,,0.18795180722891566,,,,0.06345381526104418,2014,0.00321285140562249,0.001606425702811245,Californian Zinfandel,1949,,Ghost Pines,,1
,,Petite Sirah,0.09541697971450037,0.11419984973703982,,0.003005259203606311,1,,3.4758701,0.23015276734284998,,0.0015026296018031556,,,,,0.13598797896318557,0.010267968945654895,4.3303595,0.12121212121212122,4.4691863,1.5892617,False,4.2,Stags' Leap Petite Sirah 2013,,0.02429251189581768,,0.22088655146506386,,,,0.019534184823441023,2013,0.005259203606311044,0.01828199348860506,Californian Petite Sirah,1945,,Stags' Leap,,
,,Director's Cut Zinfandel,0.12876712328767123,0.15707762557077626,,0.005479452054794521,,,1.7823151,0.1461187214611872,,,,,,,0.08584474885844749,0.006392694063926941,2.4827034,0.15707762557077626,4.793098,2.5465975,False,4,Francis Ford Coppola Winery Director's Cut Zinfandel 2013,,0.030136986301369864,,0.24383561643835616,,,,0.029223744292237442,2013,0.006392694063926941,0.0036529680365296802,Californian Zinfandel,1944,,Francis Ford Coppola Winery,,1
,,Cabernet Sauvignon,0.10294117647058823,0.10246679316888045,,0.005218216318785579,,,3.3935127,0.1883301707779886,,0.0009487666034155598,1,,,,0.15512333965844402,0.006166982922201139,3.332768,0.13614800759013282,4.7889543,1.4858565,False,4.2,Groth Cabernet Sauvignon 2014,,0.027514231499051234,,0.24003795066413663,,,,0.021347248576850095,2014,0.007115749525616698,0.006641366223908918,Napa Valley Cabernet Sauvignon,1941,,Groth,,
,,Cabernet Sauvignon,0.1209077380952381,0.18080357142857142,,0.005208333333333333,,,3.0842657,0.16666666666666666,,0.002232142857142857,1,,,,0.08035714285714286,0.007068452380952381,3.4453325,0.15438988095238096,4.786636,1.4738826,False,3.7,Bonterra Cabernet Sauvignon 2014,,0.03162202380952381,,0.23288690476190477,,,,0.00744047619047619,2014,0.005952380952380952,0.004464285714285714,Californian Cabernet Sauvignon,1941,,Bonterra,,
,,Estate Cabernet Sauvignon,0.13856362217017953,0.1284153005464481,,0.00546448087431694,,,3.4412863,0.2068696330991413,,0.00078064012490242,1,,,,0.1209992193598751,0.00858704137392662,3.4068024,0.12763466042154567,4.7909174,1.522061,False,4.1,Silverado Vineyards Estate Cabernet Sauvignon 2012,,0.01795472287275566,,0.2228727556596409,,,,0.00819672131147541,2012,0.00546448087431694,0.00819672131147541,Napa Valley Cabernet Sauvignon,1938,,Silverado Vineyards,,
,,Heritage Red,0.2222222222222222,0.1503267973856209,,0.002178649237472767,,,3.816196,0.09586056644880174,,0.002178649237472767,1,1,,,0.06209150326797386,0.0032679738562091504,3.2784069,0.16339869281045752,4.8029213,2.0057814,False,3.7,Robert Mondavi Private Selection Heritage Red 2015,,0.016339869281045753,1,0.27233115468409586,,,,0.006535947712418301,2015,0.0010893246187363835,0.002178649237472767,Californian Red Blend,1937,,Robert Mondavi Private Selection,,1
